claim_idx,claim,concat_hate,claim_hate,claim_cw_llm_loop,claim_cw_gold,claim_needed_judge_llm_loop,claim_needed_judge_gold,claim_agreement_count_gold,claim_agreement_count_llm_loop
231_premise4,he got straight up and run like the wind chased by security ( who failed to catch the thief ),0,,UFS,UFS,0.0,0.0,3.0,2.0
234_premise4,I don't want to see my children exposed to society like this.,0,,NFS,NFS,0.0,0.0,3.0,2.0
237_premise4,I tried to meet David Duke to end Einstein and he did not reply,0,,UFS,UFS,1.0,0.0,3.0,1.0
239_premise4,The youth must become aware of political ramifications of action and inaction.,0,,NFS,NFS,1.0,0.0,3.0,1.0
240_premise4,tired of the `` white boyz '' who are clueless of who they are and where they come from.,0,,NFS,NFS,1.0,0.0,2.0,1.0
241_premise4,We are all white and all brothers and our nations are sacred .,0,,NFS,NFS,0.0,0.0,2.0,2.0
242_premise4,Frigg was celebrated on the fifth day of the week.,0,,CFS,CFS,0.0,0.0,3.0,2.0
245_premise4,"proffesional service technician , with alot of interest.",0,,UFS,UFS,1.0,0.0,3.0,1.0
248_premise4,I was explaining to her where the different countries were.,0,,UFS,UFS,1.0,0.0,2.0,1.0
249_premise4,It would be wonderful if a northern European team won.,0,,NFS,NFS,0.0,0.0,3.0,2.0
252_premise4,it 's so hard to new meet people with your believes,0,,CFS,NFS,1.0,0.0,2.0,1.0
258_premise4,I don`t think one black person was interviewed ...,0,,NFS,NFS,0.0,0.0,2.0,2.0
262_premise4,Main exports are fish and crustaceans (63%) and aluminum (19.4%),0,,CFS,CFS,0.0,0.0,3.0,2.0
282_premise4,We were at the movies,0,,UFS,UFS,1.0,0.0,3.0,1.0
293_premise4,The picture came back when the band was finishing the song.,0,,UFS,UFS,1.0,0.0,3.0,1.0
297_premise4,i dont notice any posts from joeblogs defending him self,0,,UFS,UFS,1.0,0.0,2.0,1.0
308_premise4,I used a couple of clean patches.,0,,UFS,UFS,1.0,0.0,2.0,1.0
309_premise4,I might have to log into chat though.,0,,UFS,NFS,1.0,0.0,2.0,1.0
323_premise4,They have dirty manners.,0,,UFS,UFS,1.0,1.0,1.0,1.0
328_premise4,i fired everything they had but could n't drink beer off the base,0,,UFS,UFS,0.0,0.0,3.0,2.0
340_premise4,Arrest was made by Palatka police,0,,CFS,CFS,1.0,0.0,2.0,1.0
344_premise4,the kiss was in the bushes behind a garden,0,,UFS,UFS,1.0,0.0,3.0,1.0
408_premise4,Attending a school that is not very liberal,0,,UFS,NFS,0.0,0.0,2.0,2.0
234_premise5,I want a change at all costs today.,0,,NFS,NFS,0.0,0.0,3.0,2.0
239_premise5,The youth must understand the strategic logistics of a growing superpower.,0,,NFS,NFS,0.0,0.0,3.0,2.0
248_premise5,I told her we can get a map of Europe.,0,,UFS,UFS,1.0,0.0,2.0,1.0
249_premise5,already i have read about german superiority rascist remarks.,0,,NFS,NFS,0.0,0.0,2.0,2.0
262_premise5,Tourism accounts for 14% of foreign exchange,0,,CFS,CFS,0.0,0.0,3.0,2.0
323_premise5,They have a dirty way of talking.,0,,UFS,UFS,1.0,1.0,1.0,1.0
328_premise5,San Diego is gorgeous tho,0,,NFS,NFS,0.0,0.0,2.0,2.0
344_premise5,last i heard she became a jehovas witness.,0,,UFS,UFS,1.0,0.0,3.0,1.0
0_conclusion,It is not worth taking the risk of allowing homosexuals to raise children.,1,1.0,NFS,CFS,1.0,0.0,2.0,1.0
1_conclusion,Our worst enemies desire to be like us.,1,0.0,NFS,NFS,0.0,0.0,2.0,2.0
2_conclusion,She may or may not be a Jew but she 's certainly stupid.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
3_conclusion,It would be cool to see the Pakistani and Indian people annihilate each other through a covertly set off nuclear bomb in Kashmir.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
4_conclusion,Seeing them made me feel ill.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
5_conclusion,Black people are more dangerous to whites than the other primates.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
6_conclusion,Her opinion does not count.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
7_conclusion,I would rather see mulatto children end up with blacks so that White bloodlines stay intact.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
8_conclusion,Ratting out the coke addict will make you a hero and allow you to have your own party while all the nigs are behind bars.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
9_conclusion,They are not going to integrate into Irish society.,1,0.0,CFS,NFS,0.0,0.0,2.0,2.0
10_conclusion,We should teach our women to respect themselves.,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
11_conclusion,I tell my little sister not to talk with black girls.,1,1.0,UFS,UFS,1.0,0.0,2.0,1.0
12_conclusion,I feel for the white woman who is the victim.,1,0.0,NFS,NFS,0.0,0.0,2.0,2.0
13_conclusion,Black people are scum.,1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
14_conclusion,The fags (homosexuals) will never find a cure for HIV.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
15_conclusion,The Jews are using their white appearance to further their goal of destroying us through immigration.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
16_conclusion,I must use whatever means necessary to stop the black monkeys from misbehaving.,1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
17_conclusion,I suddenly found this woman to be repulsive and shall never watch anything she is in again.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
18_conclusion,"Action needs to be taken to overthrow the government, stop white genocide, deport immigrants, and establish a new government to help indigenous white Britons rebuild the country.",1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
19_conclusion,I certainly don't like this fact.,1,0.0,NFS,NFS,0.0,0.0,2.0,2.0
20_conclusion,We will have to retake France later.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
21_conclusion,All of this diversity crap needs to stop.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
22_conclusion,I am not surprised by the behavior of blacks in higher education.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
23_conclusion,I have no idea who she is.,1,0.0,NFS,NFS,0.0,0.0,2.0,2.0
24_conclusion,The holocaust is a lie.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
25_conclusion,The Jews will eventually re-write history around Jesus Christ.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
26_conclusion,You should wait until these alternative solutions are financially possible rather than adopting mud babies.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
27_conclusion,We should go to the southwest and go on the offensive and drive every race down into Mexico.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
28_conclusion,Birds are able to make better huts than the people of Africa.,1,1.0,UFS,UFS,1.0,0.0,2.0,1.0
29_conclusion,I was horrified by the amount of non-white people after moving to Holland.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
30_conclusion,Homosexuals and drug users are both on a path to a destructive end.,1,1.0,CFS,CFS,1.0,0.0,2.0,1.0
31_conclusion,Americans and Irish understand each other better than Spaniards and the beaners.,1,0.0,CFS,CFS,1.0,0.0,3.0,1.0
32_conclusion,I understood the consequences of interracial relationships.,1,1.0,NFS,CFS,1.0,0.0,2.0,1.0
33_conclusion,I had to press the panic button twice to get someone to help me from the apes.,1,1.0,UFS,UFS,0.0,0.0,3.0,2.0
34_conclusion,Welcome to skinhead charades.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
35_conclusion,This prohibits mercs from operating in South Africa.,1,0.0,CFS,CFS,0.0,0.0,2.0,2.0
36_conclusion,There's no use for people to produce kids if they are wackos because they will be nutjobs as well.,1,1.0,NFS,CFS,1.0,0.0,2.0,1.0
37_conclusion,They only have place on an Irish forum.,1,0.0,NFS,NFS,1.0,1.0,1.0,1.0
38_conclusion,Asians shouldn't mix with Whites.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
39_conclusion,This is the work of those * * * * ers Kikes.,1,1.0,UFS,UFS,1.0,0.0,2.0,1.0
40_conclusion,We are all doomed.,1,0.0,UFS,UFS,1.0,0.0,2.0,1.0
41_conclusion,Whites should not oppose Jewish supremacist extermination of all Whites and JS efforts to control humanity's future.,1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
42_conclusion,I hope jews are burning in hell with their father.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
43_conclusion,The leftists will have a plan on how to fight the achievement gap in this case.,1,0.0,NFS,CFS,1.0,0.0,2.0,1.0
44_conclusion,We should have a new version of the old Plantation system.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
45_conclusion,Black people actions are indicative of the Compton Crips gang's behavior.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
46_conclusion,The mother should be arrested and the kids should be put in an orphanage.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
47_conclusion,It is unfair to compare Monkeys and Apes with subhuman Negroids.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
48_conclusion,Large-scale repatriation of non-whites is absolutely essential.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
49_conclusion,Having a debate with a Nigerian woman would be entertaining as she would struggle.,1,1.0,CFS,NFS,1.0,1.0,1.0,1.0
50_conclusion,Hungarians and liberals don't know how to give good arguments.,1,1.0,CFS,NFS,1.0,0.0,2.0,1.0
51_conclusion,Putin finally transformed former Soviet Union into Russian Judea.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
52_conclusion,Many of these non-whites do not go to jail.,1,0.0,CFS,CFS,0.0,0.0,3.0,2.0
53_conclusion,I will at least never willingly pay to see this propaganda.,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
54_conclusion,The blacks in white countries should be on their knees thanking whites for their efforts to civilize them.,1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
55_conclusion,We are all at a loss to prevent the country from becoming a disorderly non-White hegemony.,1,1.0,NFS,CFS,1.0,0.0,2.0,1.0
56_conclusion,Mother nature should be allowed to evolve these people naturally.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
57_conclusion,The raw footage of beasts is more effective than books.,1,1.0,CFS,CFS,1.0,0.0,2.0,1.0
58_conclusion,The chimps will be affected by the stink bombs and cause chaos at the event.,1,1.0,UFS,UFS,1.0,0.0,3.0,1.0
59_conclusion,The young girl is vulnerable because the Jew glamorizes the Negro using its media power.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
60_conclusion,The situation in Switzerland is terrible.,1,0.0,NFS,CFS,1.0,0.0,2.0,1.0
61_conclusion,All of this is not alright.,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
62_conclusion,We moved out of our neighborhood.,1,0.0,UFS,UFS,0.0,0.0,3.0,2.0
63_conclusion,They are trying to convince us that they were subjected to inhumane treatment in order to keep them from escaping their forced labor.,1,0.0,CFS,CFS,0.0,0.0,2.0,2.0
64_conclusion,They are selfish and have disrupted thousands of years of evolution.,1,1.0,CFS,NFS,1.0,0.0,2.0,1.0
65_conclusion,There is no way to prevent them from entering Canada.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
66_conclusion,Parade and demand for gay rights in the city should not be allowed.,1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
67_conclusion,"In this case, race mixing can be justified.",1,0.0,NFS,NFS,0.0,0.0,2.0,2.0
68_conclusion,The world will see the Jews for who they really are.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
69_conclusion,"The girls' lego creations will not include dark dolls, place in the farm pen.",1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
70_conclusion,There is no different versions of bad when it comes to race traitors.,1,1.0,CFS,NFS,1.0,0.0,2.0,1.0
71_conclusion,One person of a certain race is already too many.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
72_conclusion,They'll soon run home to daddy.,1,1.0,NFS,NFS,1.0,1.0,1.0,1.0
73_conclusion,Kicking a black person in the nuts is an effective way to hurt them.,1,1.0,UFS,UFS,1.0,1.0,1.0,1.0
74_conclusion,It 's time for the next generation to fight back to regain our country from immigrants.,1,1.0,CFS,NFS,0.0,0.0,2.0,2.0
75_conclusion,I believe that the black man is not very bright.,1,1.0,CFS,NFS,1.0,1.0,1.0,1.0
76_conclusion,"They are a threat to our gene pool, differently from other white Europeans like Polish people.",1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
77_conclusion,I hope something good happens to make them leave.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
78_conclusion,Gays are seeking the right to adopt defenseless children.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
79_conclusion,ROHAWA is a battle cry.,1,0.0,UFS,CFS,1.0,1.0,1.0,1.0
80_conclusion,White girls are only ones to be trusted .,1,1.0,CFS,CFS,1.0,1.0,1.0,1.0
81_conclusion,Canada would have been better off without pakis.,1,1.0,NFS,CFS,1.0,0.0,2.0,1.0
82_conclusion,Asiacourt has become a garbage-infested Chinese outpost.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
83_conclusion,Jews should be assumed guilty until proven innocent.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
84_conclusion,I would have done great in public school if the Mexican gang members had stopped kicking me.,1,0.0,NFS,NFS,1.0,0.0,2.0,1.0
85_conclusion,"Giving ""leeches"" Zyklon B for lunch would improve the situation.",1,1.0,NFS,CFS,1.0,0.0,2.0,1.0
86_conclusion,These knackers/pykies are not truly Irish.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
87_conclusion,Afganies should run out of Ireland and go home.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
88_conclusion,"If whites were not paying taxes, blacks would not be able to collect welfare.",1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
89_conclusion,I do not want to teach in a neighborhood like that.,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
90_conclusion,I will not go to any place that has a lot of groids working in them.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
91_conclusion,The next time they harass you and someone else form a group of buddies and go up to the principal's office .,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
92_conclusion,Black people make the perfect slaves.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
93_conclusion,Liberals are stupid.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
94_conclusion,Whites do not see the racial disaster unfolding in Canada.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
95_conclusion,Whites should be united to fight against non-whites.,1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
96_conclusion,We should ask the Africans in South Africa why they hate White people so much.,1,0.0,NFS,CFS,1.0,0.0,2.0,1.0
97_conclusion,"Therefore, they think homosexuality is not a bad thing.",1,1.0,CFS,NFS,0.0,1.0,1.0,2.0
98_conclusion,This would prevent the competition with our white children.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
99_conclusion,I would like to say and I can proudly say that there are no jews in Iceland.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
100_conclusion,"The country of origin matters, even if we all originally came from Africa.",1,0.0,CFS,CFS,0.0,0.0,2.0,2.0
101_conclusion,It was probably just an excuse.,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
102_conclusion,Racists are not doing something wrong.,1,1.0,CFS,CFS,1.0,0.0,3.0,1.0
103_conclusion,"I am wondering how these immigrants will be ""painted"" in the future.",1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
104_conclusion,I am really disgusted by what Birmingham has become.,1,0.0,NFS,NFS,0.0,0.0,2.0,2.0
105_conclusion,Nigeria wants a bigger handout from the government.,1,0.0,CFS,CFS,0.0,0.0,3.0,2.0
106_conclusion,Liberals are trying to deceive people.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
107_conclusion,Muslims want to breed out other races in order to become the majority.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
108_conclusion,News and media is pushed by Jews.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
109_conclusion,The red scum will never wake up.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
110_conclusion,This is becoming a sickening trend in society.,1,0.0,CFS,CFS,1.0,0.0,2.0,1.0
111_conclusion,Legitimate refugees from a war conflict should be treated differently from black and brown refugees.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
112_conclusion,Seeing the teams of white nations have black players in their ranks is a depressing sight.,1,1.0,NFS,NFS,1.0,1.0,1.0,1.0
113_conclusion,I hope that O'Connor's pub in Cloghane Village has not been invaded.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
114_conclusion,They have no respect for themselves.,1,0.0,UFS,CFS,1.0,1.0,1.0,1.0
115_conclusion,If they ever fired them I'd expect they'd do more damage to themselves.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
116_conclusion,These two sombitches need to be taken out.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
117_conclusion,Downtown Philadelphia is becoming a cesspool.,1,1.0,CFS,CFS,1.0,0.0,2.0,1.0
118_conclusion,I should pull out my passport when I want into walmart.,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
119_conclusion,"If they don't, they will be lost in the real world.",1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
120_conclusion,I will never go to the bar again.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
121_conclusion,"To do this, they wanted to kill any non-Jewish person who stood in their way or had property that they desired.",1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
122_conclusion,In these houses a large inbred family coming to the UK can be housed.,1,1.0,UFS,UFS,1.0,0.0,2.0,1.0
123_conclusion,I am blessed.,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
124_conclusion,It is expectable that negroes have been busy the last few weeks.,1,1.0,UFS,UFS,1.0,0.0,2.0,1.0
125_conclusion,It is better to forget her and let her perish in shame.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
126_conclusion,"London will become a zombie town of crumbling buildings, dealers, and junkies.",1,1.0,NFS,CFS,1.0,0.0,2.0,1.0
127_conclusion,"I would move to Surrey, just outside Kingston upon Thames,.",1,0.0,NFS,NFS,1.0,0.0,2.0,1.0
128_conclusion,Whites are smarter and stronger than asians and blacks.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
129_conclusion,The Swedes' wanted to commit genocide against themselves.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
130_conclusion,We don't need to worry about helpless people who have to eat cow crap in order to survive .,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
131_conclusion,ZOG thinks Marco committed a heinous crime.,1,0.0,UFS,UFS,1.0,0.0,2.0,1.0
132_conclusion,They are poor and starving.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
133_conclusion,The swing would hit either yellow or black people.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
134_conclusion,They don't care for those around them .,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
135_conclusion,The locals should take action against the anti-white festival in their town.,1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
136_conclusion,Black people are good athletes.,1,0.0,CFS,CFS,0.0,0.0,3.0,2.0
137_conclusion,"We will never give up, and we will never surrender to the Jews.",1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
138_conclusion,We should call the jackass and inform him about the situation.,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
139_conclusion,The result can be seen in Tarantino's latest flick Django Unchained.,1,0.0,UFS,UFS,0.0,0.0,3.0,2.0
140_conclusion,A federal judge in New York closed a filthy jew kosher slaughterhouse Tuesday.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
141_conclusion,She may or may not be a Jew.,1,0.0,UFS,UFS,1.0,0.0,2.0,1.0
142_conclusion,Her opinion does not count.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
143_conclusion,The fags (homosexuals) will never find a cure for HIV.,1,1.0,NFS,CFS,1.0,0.0,2.0,1.0
144_conclusion,I suddenly found this woman to be repulsive and shall never watch anything she is in again.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
145_conclusion,I am not surprised by the behavior of blacks in higher education.,1,1.0,UFS,NFS,1.0,0.0,2.0,1.0
146_conclusion,You should wait until these alternative solutions are financially possible rather than adopting mud babies.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
147_conclusion,I had to press the panic button twice to get someone to help me.,1,0.0,NFS,UFS,0.0,0.0,2.0,2.0
148_conclusion,Black people actions are indicative of the Compton Crips gang's behavior.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
149_conclusion,The mother should be arrested and the kids should be put in an orphanage.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
150_conclusion,It is unfair to compare Monkeys and Apes with black people.,1,0.0,NFS,NFS,0.0,0.0,2.0,2.0
151_conclusion,Hungarians and liberals don't know how to give good arguments.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
152_conclusion,Putin finally transformed former Soviet Union into Russian Judea.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
153_conclusion,We moved out of our neighborhood.,1,0.0,UFS,UFS,1.0,0.0,3.0,1.0
154_conclusion,One person of a certain race is already too many.,1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
155_conclusion,Asiacourt has become a garbage-infested Chinese outpost.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
156_conclusion,I will not go to any place that has a lot of groids working in them.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
157_conclusion,Liberals are stupid.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
158_conclusion,"I am wondering how these immigrants will be ""painted"" in the future.",1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
159_conclusion,Nigeria wants a bigger handout from the government.,1,0.0,CFS,CFS,0.0,0.0,3.0,2.0
160_conclusion,These two sombitches need to be taken out.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
161_conclusion,A federal judge in New York closed a kosher slaughterhouse Tuesday.,1,0.0,CFS,CFS,0.0,0.0,2.0,2.0
162_conclusion,i do not want to live in a city like bradford or birmingham where we are outnumbered 2 to 1 or worse.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
163_conclusion,people from other countries are locusts or parasites.,1,1.0,CFS,NFS,0.0,0.0,2.0,2.0
164_conclusion,upper class people feel the same way about white working class people as we do about blacks and pakis.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
165_conclusion,"there are 50 thousand queers in brighton, all standing on the street.",1,1.0,UFS,CFS,1.0,0.0,2.0,1.0
166_conclusion,all that the anti-whites have constructed will be ripped down some day.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
167_conclusion,white nations should consider deportation of non-whites in order to overthrow the powers to be and stop the marxist multiculturistic agenda.,1,1.0,CFS,NFS,0.0,0.0,2.0,2.0
168_conclusion,the only solution to the problem of illegal aliens is the implementation of u.s. troops as guards on the mexican border.,1,0.0,CFS,CFS,0.0,0.0,2.0,2.0
169_conclusion,white people are facing genocide.,1,1.0,CFS,CFS,1.0,0.0,3.0,1.0
170_conclusion,we do not believe in race mixing.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
171_conclusion,"this would be beneficial for the black, brown, and yellow peoples of the world.",1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
172_conclusion,"ra-heem and monique are still poor despite getting welfare, food stamps, project housing, free utilities, stolen cars and drugs sold, because they are engaging in criminal activities.",1,1.0,CFS,UFS,0.0,0.0,2.0,2.0
173_conclusion,the target of hate should look into independent study.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
174_conclusion,"muslims are the same as ""nigs"" (a derogatory term for african americans).",1,0.0,NFS,CFS,1.0,0.0,2.0,1.0
175_conclusion,we must secure the existence of our people and a future for white children and keep it white.,1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
176_conclusion,it is clear that hungarian nationalists have a strong hatred towards the lgbt community.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
177_conclusion,the two niglet boys were the target of hate and violence.,1,1.0,UFS,UFS,1.0,0.0,2.0,1.0
178_conclusion,i should make a joke about tying them to the back of my car and dragging them across the ground till they die.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
179_conclusion,"the black monkey children are being compared to apes, implying that they are inferior to whites.",1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
180_conclusion,"whites becoming a minority in europe, the homeland, is a much more serious issue that concerns me greatly.",1,1.0,CFS,CFS,1.0,0.0,2.0,1.0
181_conclusion,the world will not change unless people take these actions against the target of hate.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
182_conclusion,"jews are so convinced of their superiority that they think they can trick god of their love and fidelity by pretending to honor him, which is evidenced by the fact that any purported ""holy book"" which says such vile and despicable things about mary and jesus cannot come from a place of goodness.",1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
183_conclusion,the author is expressing hate towards black people and welfare recipients.,1,0.0,UFS,NFS,1.0,0.0,2.0,1.0
184_conclusion,black people are the worse cancer of the world and they are ready to do harm to our countries.,1,1.0,CFS,CFS,0.0,0.0,2.0,2.0
185_conclusion,this is what happens when you make friends with spearchuckers ..,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
186_conclusion,Blacks and browns are only capable of destruction.,1,1.0,CFS,CFS,1.0,0.0,3.0,1.0
187_conclusion,The law is biased against poor black people.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
188_conclusion,"The current situation is worse than before, as it does not help people or keep streets safe.",1,0.0,CFS,CFS,1.0,0.0,2.0,1.0
189_conclusion,It is ridiculous that the Egyptians are talking about how forward thinking and how much they love democracy.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
190_conclusion,Somalians = scumalians!,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
191_conclusion,"Go someplace else that is much better like Bath or Stratford Upon Avon (Shakespeare Birthplace) and avoid Londonistan, which is a craphole.",1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
192_conclusion,The Lebanese got theirs yesterday.,1,1.0,UFS,UFS,1.0,0.0,2.0,1.0
193_conclusion,Little Johnnie is dumping people from different countries into the country.,1,0.0,CFS,CFS,0.0,1.0,1.0,2.0
194_conclusion,The show should be taped and passed around for all to enjoy.,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
195_conclusion,Nonwhites are the target of hate.,1,0.0,CFS,NFS,1.0,0.0,2.0,1.0
196_conclusion,Non-white people are not as civilized as white people.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
197_conclusion,"To get a good job, one should dye their skin black and unlearn their English.",1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
198_conclusion,It would be a shame if nonwhite DNA was destroyed because of leftist ideals.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
199_conclusion,Message me and let me know there is still some white brothers out there.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
200_conclusion,i feel heartbroken because of the presence of people of color and muslims in galway city.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
201_conclusion,every nigerian who has a problem cannot come running over to ireland.,1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
202_conclusion,"it makes me wish it was still 1940 here in alabama, where interracial relationships were not accepted.",1,1.0,NFS,NFS,1.0,0.0,2.0,1.0
203_conclusion,boatloads of third-worlders are being brought to britain.,1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
204_conclusion,"in a few years, there will be full-scale black riots in ireland targeting the police.",1,1.0,CFS,NFS,0.0,0.0,2.0,2.0
205_conclusion,the white girl must always have her own back.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
206_conclusion,have a nice life [directed to the two people talking behind his back],1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
207_conclusion,"the only aryans apparently in the east are those with light skin and blue eyes, implying that those with darker skin and eyes are not considered to be aryans.",1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
208_conclusion,the joy of diversity should be brought into white daughter's bedrooms.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
209_conclusion,the speaker cannot stand the large number of hispanic people in the school and needs support.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
